,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],lift [N],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],alpha [rad],slope_angle_derivative [rad/s],name
444,1346.7353234169962,8394.000430859005,151190.40381009053,76252.13105478902,238.98320819749173,152.88727383276904,0.7800000002191247,2,0.42328241584925125,0.027221997087341954,,48090.846003392864,68042.5693481878,0.93,False,1.7681132084853237e-05,0.02668134711791749,0.0,0.0,,MTOW_mission:main_route:climb
445,1351.7353234169962,8425.878617894676,152384.89454935997,76246.11570650883,238.87718806959174,152.5311284768719,0.7800000002191247,2,0.4252278222143452,0.027290179412108283,,47986.946740847365,67853.66501292928,0.9299999999999999,False,1.7671577793645554e-05,0.02656976625364983,0.0,0.0,,MTOW_mission:main_route:climb
446,1356.7353234169962,8457.60943943017,153578.8589246516,76240.12029990954,238.7716112988065,152.17714032630556,0.7800000002191247,2,0.42717482538991175,0.027358909413698163,,47884.767089458204,67665.73457715793,0.93,False,1.766206156668109e-05,0.026457163467540616,0.0,0.0,,MTOW_mission:main_route:climb
447,1361.7353234169962,8489.1918523695,154772.29916624253,76234.14471805925,238.6664819464584,151.82531361115838,0.7800000002191247,2,0.42912327786876403,0.02742818804720793,,47784.30266831301,67478.78538799116,0.93,False,1.7652583800307023e-05,0.02634355433479665,0.0,0.0,,MTOW_mission:main_route:climb
448,1366.7353234169962,8520.624833592034,155965.21752380475,76228.18884349024,238.5618040119902,151.47565231388788,0.7800000002191247,2,0.4310730312616425,0.027498011090176893,,47685.54012122492,67292.8245909418,0.93,False,1.7643144885291776e-05,0.026228966173250608,0.0,0.0,,MTOW_mission:main_route:climb
449,1371.7353234169962,8551.907393891015,157157.6162657353,76222.25255822024,238.45758138630472,151.12816001696672,0.7800000002191247,2,0.4330239372159419,0.027568374170487936,,47588.46590556403,67107.85904794867,0.9299999999999999,False,1.7633745202648882e-05,0.02611342618033561,0.0,0.0,,MTOW_mission:main_route:climb
450,1376.7353234169962,8583.038577736621,158349.49767863154,76216.3357437825,238.35381785224263,150.78283990894977,0.7800000002191247,2,0.4349758474572823,0.027639272767691063,,47493.066300457256,66923.89533950048,0.93,False,1.7624385123624512e-05,0.025996961424809867,0.0,0.0,,MTOW_mission:main_route:climb
451,1381.7353234169962,8614.017463030284,159540.8640667693,76210.43828125532,238.25051708509255,150.43969479057523,0.7800000002191247,2,0.4369286138308448,0.027710709387704875,,47399.33968486535,66740.93976687931,0.9300000000000002,False,1.761506500975211e-05,0.02587958242121264,0.0,0.0,,MTOW_mission:main_route:climb
452,1386.7353234169962,8644.843141299747,160731.7177520901,76204.5600512913,238.1476827183695,150.09872729699896,0.7800000002191247,2,0.4388820870786965,0.027782686715342432,,47307.28474189506,66558.99846987723,0.9300000000000002,False,1.760578521877303e-05,0.0257612990650689,0.0,0.0,,MTOW_mission:main_route:climb
453,1391.7353234169962,8675.514716913975,161922.06107401557,76198.7009341341,238.04531834627394,149.7599399082101,0.7800000002191247,2,0.440836116812948,0.02785519971009042,,47216.88706102449,66378.077431991,0.9300000000000002,False,1.7596546104851975e-05,0.025642138568898354,0.0,0.0,,MTOW_mission:main_route:climb
454,1396.7353234169962,8706.031327641047,163111.8963887269,76192.86080963469,237.94342745488112,149.42333472410664,0.7800000002191247,2,0.4427905528821896,0.027928243180714286,,47128.13207309183,66198.1823598709,0.93,False,1.758734801235833e-05,0.025522127996110144,0.0,0.0,,MTOW_mission:main_route:climb
455,1401.7353234169962,8736.392144380734,164301.22606864382,76187.03955727995,237.84201342273317,149.08891347067086,0.7800000002191247,2,0.44474524541348714,0.02800181178818359,,47041.005060297226,66019.31868592578,0.9300000000000002,False,1.7578191275908043e-05,0.025401294250951334,0.0,0.0,,MTOW_mission:main_route:climb
456,1406.7353234169962,8766.59637088638,165490.0525019072,76181.23705622111,237.7410795214704,148.75667750619687,0.7800000002191247,2,0.44670004485384335,0.02807590639479153,,46955.50177961578,65841.49157104667,0.93,False,1.7569076220409257e-05,0.025279649862137613,0.0,0.0,,MTOW_mission:main_route:climb
457,1411.7353234169962,8796.643226594413,166678.3780922918,76175.45318530173,237.64062897295273,148.42662801287815,0.7800000002191247,2,0.44865480089079346,0.028150531622374315,,46871.62428355596,65664.70600673827,0.93,False,1.7560003166211106e-05,0.02515719870852814,0.0,0.0,,MTOW_mission:main_route:climb
458,1416.7353234169962,8826.531936298827,167866.20525922254,76169.6878230748,237.54066498363,148.09876611177182,0.7800000002191247,2,0.4506093617946513,0.028225681723544192,,46789.35743317217,65488.96687667068,0.93,False,1.7550972432202727e-05,0.025033967541237673,0.0,0.0,,MTOW_mission:main_route:climb
459,1421.7353234169962,8856.261757278913,169053.5364370184,76163.94084781347,237.44119065365697,147.7730925668184,0.7800000002191247,2,0.4525635762512049,0.028301350659252086,,46708.685722755145,65314.27879803123,0.93,False,1.7541984327597194e-05,0.024909983254199693,0.0,0.0,,MTOW_mission:main_route:climb
460,1426.7353234169962,8885.831979383105,170240.37407437255,76158.21213753826,237.34220897632503,147.4496077869206,0.7800000002191247,2,0.45451729342864566,0.028377532244560043,,46629.59352616031,65140.646122303384,0.93,False,1.753303915186964e-05,0.02478527255535494,0.0,0.0,,MTOW_mission:main_route:climb
461,1431.7353234169962,8915.241924723168,171426.72063383952,76152.50157004406,237.2437228388004,147.12831183224205,0.7800000002191247,2,0.4564703630189038,0.0284542255631201,,46552.07395903402,64968.0729383829,0.93,False,1.7524137194813592e-05,0.02465985010374777,0.0,0.0,,MTOW_mission:main_route:climb
462,1436.7353234169962,8944.490933302111,172612.5785916732,76146.80902292678,237.14573507000088,146.80920457379725,0.7800000002191247,2,0.4584226343211952,0.028531437196126698,,46476.132418603185,64796.56315818631,0.93,False,1.751527874085955e-05,0.024533713879287235,0.0,0.0,,MTOW_mission:main_route:climb
463,1441.7353234169962,8973.578343189585,173797.95043802916,76141.13437360096,237.04824850687126,146.49228591111,0.7800000002191247,2,0.46037395492310773,0.028609160959757712,,46401.753592250454,64626.120633885956,0.93,False,1.7506464075061977e-05,0.02440688951708015,0.0,0.0,,MTOW_mission:main_route:climb
464,1446.7353234169962,9002.503523277366,174982.8386762024,76135.47749930502,236.95126588449256,146.17755541638954,0.7800000002191247,2,0.4623241729574879,0.028687389937493927,,46328.92111142102,64456.74896690814,0.93,False,1.7497693473159592e-05,0.024279403738528944,0.0,0.0,,MTOW_mission:main_route:climb
465,1451.7353234169962,9031.265874486422,176167.24582210262,76129.83827712653,236.8547898317646,145.86501232413212,0.7800000002191247,2,0.4642731372471388,0.028766117070265843,,46257.618513958885,64288.451502312324,0.93,False,1.748896720117561e-05,0.024151283055129657,0.0,0.0,,MTOW_mission:main_route:climb
466,1456.7353234169962,9059.864829437105,177351.17440374594,76124.21658402785,236.7588228722396,145.55465553745373,0.7800000002191247,2,0.4662206973457841,0.028845339418339375,,46187.83607140825,64121.23133222259,0.93,False,1.7480285515483775e-05,0.02402254462744887,0.0,0.0,,MTOW_mission:main_route:climb
467,1461.7353234169962,9088.299841302915,178534.62696101065,76118.61229687139,236.66336746127826,145.2464837515015,0.7800000002191247,2,0.46816670282364337,0.02892506550023159,,46119.58242351802,63955.09136246177,0.93,False,1.7471648666161423e-05,0.023893180764806496,0.0,0.0,,MTOW_mission:main_route:climb
468,1466.7353234169962,9116.570354355212,179717.60604600943,76113.0252924379,236.56842608479843,144.94049577391698,0.7800000002191247,2,0.47011100124561656,0.02900528915224849,,46052.842890083746,63790.03448578691,0.93,False,1.7463056905920462e-05,0.023763214999458666,0.0,0.0,,MTOW_mission:main_route:climb
469,1471.7353234169962,9144.675840886943,180900.11422235865,76107.45544742662,236.47400113520717,144.63669012573413,0.7800000002191247,2,0.47205344076915956,0.0290860025486847,,45987.60029607868,63626.063367260314,0.93,False,1.7454510478878335e-05,0.023632673908170365,0.0,0.0,,MTOW_mission:main_route:climb
470,1476.7353234169962,9172.61580474019,182082.15406464072,76101.90263847775,236.38009489930204,144.33506500567648,0.7800000002191247,2,0.4739938704530569,0.02916719772612196,,45923.83739844143,63463.18042522251,0.93,False,1.744792476271597e-05,0.023501583836022466,0.0,0.0,,MTOW_mission:main_route:climb
471,1481.7353234169962,9200.389780954989,183263.7281578995,76096.36613449144,236.2867095591913,144.03561829650323,0.7800000002191247,2,0.47593213649697746,0.02924886926784274,,45861.541097363865,63301.38783497212,0.93,False,1.744256403845889e-05,0.023369965444550618,0.0,0.0,,MTOW_mission:main_route:climb
472,1486.7353234169962,9227.997328980504,184444.83909729077,76090.84544193627,236.19384721487734,143.73834764055832,0.7800000002191247,2,0.47786808705077355,0.029331027199379196,,45800.722532243766,63140.687569921385,0.93,False,1.7437352688872806e-05,0.02323780657015178,0.0,0.0,,MTOW_mission:main_route:climb
473,1491.7353234169962,9255.437993858142,185625.48948858582,76085.34040974539,236.10151001469137,143.4432508589307,0.7800000002191247,2,0.47980157016972375,0.02941366620823403,,45741.368983199034,62981.08162880855,0.93,False,1.7432263702004062e-05,0.023105126949733604,0.0,0.0,,MTOW_mission:main_route:climb
474,1496.7353234169962,9282.711343884375,186805.68194753426,76079.85089562944,236.0097000285324,143.1503255465162,0.7800000002191247,2,0.48173243445376446,0.029496777513458233,,45683.46248800332,62822.57181755813,0.93,False,1.7427275948968965e-05,0.02297195309087062,0.0,0.0,,MTOW_mission:main_route:climb
475,1501.7353234169962,9309.816978539238,187985.4190993011,76074.376764155,235.91841922096208,142.85956898890493,0.7800000002191247,2,0.48366052966435735,0.029580352204612394,,45626.985043699475,62665.159704780555,0.93,False,1.7422372806719987e-05,0.022838311242847395,0.0,0.0,,MTOW_mission:main_route:climb
476,1506.7353234169962,9336.75452810801,189164.7035779644,76068.91788528314,235.8276694522308,142.57097816881404,0.7800000002191247,2,0.48558570675491464,0.029664382532591443,,45571.92059094047,62508.84662568971,0.93,False,1.7417541132745492e-05,0.022704224742209882,0.0,0.0,,MTOW_mission:main_route:climb
477,1511.7353234169962,9363.523650175433,190343.5380260891,76063.47413324683,235.737452489851,142.28454980589174,0.7800000002191247,2,0.4875078176734955,0.02974887906421031,,45518.28124473158,62353.63370415462,0.93,False,1.741277049387783e-05,0.02256967887635284,0.0,0.0,,MTOW_mission:main_route:climb
478,1516.7353234169962,9390.12398472448,191521.9250952909,76058.04538568108,235.64777015979104,142.00028083830654,0.7800000002191247,2,0.48942671211239547,0.02983383895106897,,45466.058679921014,62199.522114401414,0.93,False,1.7408052587980364e-05,0.02243468639890317,0.0,0.0,,MTOW_mission:main_route:climb
479,1521.7353234169962,9416.555186510892,192699.86744579204,76052.63152292151,235.55862423733365,141.71816807646414,0.7800000002191247,2,0.49134223988193787,0.029919252434055237,,45415.234194382014,62046.51289431002,0.93,False,1.7403380789075896e-05,0.02229927379667295,0.0,0.0,,MTOW_mission:main_route:climb
480,1526.7353234169962,9442.816941193563,193877.36774581563,76047.23242746884,235.47001639250462,141.43820803234837,0.7800000002191247,2,0.4932542521453829,0.030005109631596666,,45365.78906715761,61894.60685353713,0.93,False,1.7398749797944478e-05,0.02216346728226378,0.0,0.0,,MTOW_mission:main_route:climb
481,1531.7353234169962,9468.908964941622,195054.4286710841,76041.84798357642,235.3819481911616,141.1603969259195,0.7800000002191247,2,0.49516260145457397,0.03009140065837031,,45317.704737706044,61743.8045775591,0.93,False,1.7394155372777568e-05,0.022027292559105068,0.0,0.0,,MTOW_mission:main_route:climb
482,1536.7353234169962,9494.831003766787,196231.0529043293,76036.47807692578,235.29442109701708,140.8847306943606,0.7800000002191247,2,0.49706714176485634,0.030178133503254646,,45270.98962382957,61594.106433299115,0.93,False,1.7389594118414495e-05,0.021890738863666236,0.0,0.0,,MTOW_mission:main_route:climb
483,1541.7353234169962,9520.582790564895,197407.24313573798,76031.12259437097,235.2074366165455,140.61120545015697,0.7800000002191247,2,0.49896772526309024,0.030265310757952343,,45225.64411446351,61445.51281867119,0.93,False,1.7385063327812487e-05,0.021753806238392168,0.0,0.0,,MTOW_mission:main_route:climb
484,1546.7353234169962,9546.164057834398,198583.00206288166,76025.78142371315,235.12099625604378,140.33981734554794,0.7800000002191247,2,0.5008642033214014,0.030352921634996678,,45181.648760689975,61298.024090036066,0.93,False,1.7380560848263867e-05,0.021616521277406757,0.0,0.0,,MTOW_mission:main_route:climb
485,1551.7353234169962,9571.574568873022,199758.33239004062,76020.45445352528,235.03510141612344,140.07056224227608,0.7800000002191247,2,0.5027564288824332,0.030440955234017176,,45138.98411718057,61151.64038361059,0.93,False,1.7376084971171864e-05,0.02147891028157899,0.0,0.0,,MTOW_mission:main_route:climb
486,1556.7353234169962,9596.814117366284,200933.236827701,76015.14157302812,234.94975339287515,139.80343571801174,0.7800000002191247,2,0.504644256495397,0.03052940054706821,,45097.63074971152,61006.36161962699,0.93,False,1.7371634348291824e-05,0.021340999253905663,0.0,0.0,,MTOW_mission:main_route:climb
487,1561.7353234169962,9621.88252697239,202107.7180920574,76009.84267199323,234.86495337905203,139.5384330727437,0.7800000002191247,2,0.5065275423512312,0.030618258087394174,,45057.58634740264,60862.187506504655,0.93,False,1.7367207924388805e-05,0.021202790947920613,0.0,0.0,,MTOW_mission:main_route:climb
488,1566.7353234169962,9646.779623962375,203281.77890509268,76004.55764066744,234.7807025564553,139.27554961943645,0.7800000002191247,2,0.5084061422411984,0.03070753947151587,,45018.86497112749,60719.11769978304,0.93,False,1.736280488763148e-05,0.02106426608118922,0.0,0.0,,MTOW_mission:main_route:climb
489,1571.7353234169962,9671.5052113438,204455.42199506986,75999.28636969959,234.69700218349823,139.0147809569996,0.7800000002191247,2,0.5102799095746317,0.030797233462831586,,44981.44732969842,60577.15195175236,0.93,False,1.7358424630071325e-05,0.020925450245100875,0.0,0.0,,MTOW_mission:main_route:climb
490,1576.7353234169962,9696.059121539853,205628.65009579968,75994.0287500673,234.6138534168914,138.75612241431753,0.7800000002191247,2,0.5121486994496433,0.030887328087852977,,44945.31322898768,60436.289809860966,0.93,False,1.7354066702442882e-05,0.020786369974317084,0.0,0.0,,MTOW_mission:main_route:climb
491,1581.7353234169962,9720.441217434189,206801.46594612653,75988.78467304425,234.53125730789395,138.49956904111883,0.7800000002191247,2,0.514012368800938,0.03097781127800132,,44910.442508569824,60296.5306124811,0.93,False,1.734973078463956e-05,0.020647051484468246,0.0,0.0,,MTOW_mission:main_route:climb
492,1586.7353234169962,9744.651391934536,207973.872289427,75983.55403017739,234.44921480358093,138.24511561443992,0.7800000002191247,2,0.5158707764336526,0.031068675248538357,,44876.82136546748,60157.87349318108,0.93,False,1.7345416661748094e-05,0.02050751219112731,0.0,0.0,,MTOW_mission:main_route:climb
493,1591.7353234169962,9768.689557598414,209145.87187331854,75978.33671327127,234.3677267818116,137.9927567492885,0.7800000002191247,2,0.5177237822738613,0.03115993738709351,,44844.472367323455,60020.31744182562,0.93,False,1.7341124206142786e-05,0.02036772050763785,0.0,0.0,,MTOW_mission:main_route:climb
494,1596.7353234169962,9792.555589180572,210317.46745049453,75973.13261437303,234.28679424594966,137.74248750193794,0.7800000002191247,2,0.5195712428757995,0.03125159034425054,,44813.38261531615,59883.86163442967,0.93,False,1.7336853371513497e-05,0.020227692691227043,0.0,0.0,,MTOW_mission:main_route:climb
495,1601.7353234169962,9816.249379724753,211488.66177819629,75967.94162573064,234.206418134746,137.494302780486,0.7800000002191247,2,0.5214130158290136,0.031343621009037786,,44783.53112100082,59748.50511296343,0.93,False,1.733260416947544e-05,0.020087455681738083,0.0,0.0,,MTOW_mission:main_route:climb
496,1606.7353234169962,9839.770853031472,212659.45761764958,75962.76363978644,234.12659927988838,137.24819721555795,0.7800000002191247,2,0.5232489608004605,0.03143601619016263,,44754.89695247075,59614.24671567063,0.93,False,1.7328376656212836e-05,0.01994703607638157,0.0,0.0,,MTOW_mission:main_route:climb
497,1611.7353234169962,9863.11996319712,213829.85773355592,75957.5985491806,234.04733840736313,137.0041651668974,0.7800000002191247,2,0.5250789395664075,0.031528762664660245,,44727.45930124285,59481.08508144272,0.93,False,1.7324170923320347e-05,0.01980646004565034,0.0,0.0,,MTOW_mission:main_route:climb
498,1616.7353234169962,9886.296694056618,214999.8648935921,75952.44624675733,233.96863613915002,136.76220073088948,0.7800000002191247,2,0.5269028160354969,0.031621871229097424,,44701.23147874653,59349.01865471957,0.93,False,1.731998709022222e-05,0.019665707696975704,0.0,0.0,,MTOW_mission:main_route:climb
499,1621.7353234169962,9909.30100525113,216169.48186896773,75947.30662557275,233.89049317626387,136.52229830432907,0.7800000002191247,2,0.5287204519614666,0.031715348353667565,,44676.220752043686,59218.04599411955,0.93,False,1.7315825307545764e-05,0.01952476740056431,0.0,0.0,,MTOW_mission:main_route:climb
500,1626.7353234169962,9932.132841923321,217338.71143461773,75942.17957887531,233.81291026592038,136.28445248203968,0.7800000002191247,2,0.5305317077062949,0.0318091797128295,,44652.40527001614,59088.16571769886,0.93,False,1.7311685750137292e-05,0.019383666701162636,0.0,0.0,,MTOW_mission:main_route:climb
501,1631.7353234169962,9954.792180523775,218507.5563685374,75937.06500009302,233.73588804586765,136.04865757960036,0.7800000002191247,2,0.5323364459621829,0.031903350918006085,,44629.763261523665,58959.37624332251,0.93,False,1.7307568604367426e-05,0.019242432774062814,0.0,0.0,,MTOW_mission:main_route:climb
502,1636.7353234169962,9977.279028321444,219676.01945126225,75931.96278284701,233.6594270458541,135.81490764012494,0.7800000002191247,2,0.5341345317810767,0.031997847525361056,,44608.27304335957,58831.67579315088,0.93,False,1.7300206647982834e-05,0.019101092420270544,0.0,0.0,,MTOW_mission:main_route:climb
503,1641.7353234169962,9999.59342291045,220844.103465355,75926.87378210366,233.58352768911527,135.58319644100513,0.7800000002191247,2,0.5359258393867711,0.03209266209552917,,44587.92282563497,58705.06239811984,0.93,False,1.728655432222622e-05,0.01895965866347602,0.0,0.0,,MTOW_mission:main_route:climb
504,1646.7353234169962,10021.735416068039,222011.81119519638,75921.79974085299,233.50819034712106,135.35351766282096,0.7800000002191247,2,0.5377102505083541,0.0321878180081772,,44568.74362431124,58579.533991072174,0.93,False,1.727319350345189e-05,0.018818086692343448,0.0,0.0,,MTOW_mission:main_route:climb
505,1651.7353234169962,10043.705006214463,223179.1454280057,75916.74046272314,233.43341556939612,135.12586558948155,0.7800000002191247,2,0.5394876288482288,0.03228330551953691,,44550.72076111653,58455.08879042514,0.93,False,1.726011537149241e-05,0.018676393934036105,0.0,0.0,,MTOW_mission:main_route:climb
506,1655.1061670290255,10058.399999999998,223965.8757369767,75913.33947845484,233.383386931871,134.9737264123322,0.7800000002191247,2,0.5406802866015517,0.03234777500782092,,44539.22447474402,58371.909196450855,0.93,False,1.725146482493415e-05,0.018580941079189166,0.0,0.0,,MTOW_mission:main_route:climb
507,1660.1061670290255,10080.081167181508,225132.59123759562,75908.3044737635,233.30955449985186,134.74945232515483,0.7800000002191247,2,0.542445597160081,0.032443782275529826,,44523.08574804993,58249.27214155151,0.93,False,1.7238840766106563e-05,0.018439108744219643,0.0,0.0,,MTOW_mission:main_route:climb
508,1665.1061670290255,10101.590049526312,226298.94070216586,75903.28372412756,233.23628566745012,134.52718863609545,0.7800000002191247,2,0.5442035206663928,0.03254007912526714,,44508.04288918328,58127.71276012939,0.93,False,1.722647721059728e-05,0.018297229713127795,0.0,0.0,,MTOW_mission:main_route:climb
509,1670.1061670290255,10122.926748413967,227464.92692381656,75898.27704553172,233.163580620473,134.30692874759774,0.7800000002191247,2,0.545953929498027,0.03263665810114119,,44494.084825708946,58007.22863435099,0.93,False,1.721436637431398e-05,0.018155315728324344,0.0,0.0,,MTOW_mission:main_route:climb
510,1675.1061670290255,10144.091377783534,228630.5526963772,75893.28425710138,233.09143949805292,134.0886659848578,0.7800000002191247,2,0.547696697241724,0.03273354481037647,,44481.24553739108,57887.81726406092,0.93,False,1.7202500758266805e-05,0.018013317889662345,0.0,0.0,,MTOW_mission:main_route:climb
511,1680.1061670290255,10165.083993446413,229795.82081542513,75888.30518099948,233.0198626336248,133.87239432417184,0.7800000002191247,2,0.549431692755797,0.032830728023008994,,44469.50913121917,57769.476466228414,0.93,False,1.7190873181433303e-05,0.01787125472263334,0.0,0.0,,MTOW_mission:main_route:climb
512,1685.1061670290255,10185.904671717148,230960.734077819,75883.33964228103,232.94885028699466,133.6581075809157,0.7800000002191247,2,0.5511587867654048,0.03292819064722762,,44458.85193613397,57652.20393168496,0.93,False,1.7179476728678475e-05,0.017729155038258202,0.0,0.0,,MTOW_mission:main_route:climb
513,1690.1061670290255,10206.553521356573,232125.29528113097,75878.38746880203,232.87840260346763,133.44579928771407,0.7800000002191247,2,0.5528778529296938,0.03302591558768704,,44449.25042581571,57535.997159237435,0.93,False,1.716830473699694e-05,0.01758704720061806,0.0,0.0,,MTOW_mission:main_route:climb
514,1695.1061670290255,10227.03068299932,233289.5072231027,75873.44849113915,232.8085196156237,133.23546270179747,0.7800000002191247,2,0.5545887678615231,0.033123885755189555,,44440.68122710485,57420.85346044972,0.93,False,1.715735078831983e-05,0.017444959121811182,0.0,0.0,,MTOW_mission:main_route:climb
515,1700.1061670290255,10247.336328577596,234453.3727011104,75868.52254251222,232.73920124511403,133.02709081232143,0.7800000002191247,2,0.5562914111452144,0.033222101939192214,,44433.14501903424,57306.76996440854,0.93,False,1.714660870191992e-05,0.017302886146543094,0.0,0.0,,MTOW_mission:main_route:climb
516,1705.1061670290255,10267.470623380097,235616.89451228463,75863.60945870947,232.67044743207472,132.82067673048545,0.7800000002191247,2,0.5579856621356729,0.033320588793471856,,44426.674394477355,57193.743832116954,0.93,False,1.7136072546006366e-05,0.01716078076256295,0.0,0.0,,MTOW_mission:main_route:climb
517,1710.1061670290255,10287.4336762101,236780.07545445475,75858.70907799204,232.60225830542953,132.6162141992181,0.7800000002191247,2,0.5596713956576643,0.03341932955444501,,44421.24693995754,57081.77253652437,0.93,False,1.712573665408524e-05,0.01701866980410653,0.0,0.0,,MTOW_mission:main_route:climb
518,1715.1061670290255,10307.225625919467,237942.9183255884,75853.821240971,232.53463388745612,132.4136967051933,0.7800000002191247,2,0.561348489438451,0.03351830565388013,,44416.83798681728,56970.85337718274,0.9299999999999999,False,1.711559557029046e-05,0.016876582909201673,0.0,0.0,,MTOW_mission:main_route:climb
519,1720.1061670290255,10326.846644622176,239105.42592322137,75848.94579054251,232.46757408264494,132.21311744726444,0.7800000002191247,2,0.5630168244510632,0.033617498559903564,,44413.423049450066,56860.98346368235,0.93,False,1.7105644039673998e-05,0.016734549220323622,0.0,0.0,,MTOW_mission:main_route:climb
520,1725.1061670290255,10346.296937068953,240267.60104389832,75844.08257182813,232.4010786796681,132.01446934423188,0.7800000002191247,2,0.5646762849276273,0.03371688978767853,,44410.97783399954,56752.15972062569,0.93,False,1.7095877000597433e-05,0.016592597379214223,0.0,0.0,,MTOW_mission:main_route:climb
521,1730.1061670290255,10365.576740018136,241429.44648262288,75839.23143211761,232.33514735336928,131.81774504257174,0.7800000002191247,2,0.5663267583704933,0.03381648310643159,,44409.507396292065,56644.3788925824,0.93,False,1.7086289577232597e-05,0.016450716328310785,0.0,0.0,,MTOW_mission:main_route:climb
522,1735.1061670290255,10384.686276078854,242590.96503306637,75834.3922208142,232.26977982251842,131.62293738799647,0.7800000002191247,2,0.567968131557837,0.0339163044111529,,44409.045850867624,56537.6378032054,0.93,False,1.707687709452635e-05,0.016308856037746282,0.0,0.0,,MTOW_mission:main_route:climb
523,1740.1061670290255,10403.625708476819,243752.1594885175,75829.5647893543,232.20497600467743,131.43003988501994,0.7800000002191247,2,0.569600286546086,0.03401633485529271,,44409.56896213041,56431.93360791097,0.93,False,1.7067635091659368e-05,0.016167045375626604,0.0,0.0,,MTOW_mission:main_route:climb
524,1745.1061670290255,10422.395232727196,244913.03264136097,75824.74899110262,232.14073570268036,131.23904576154865,0.7800000002191247,2,0.5712231087127693,0.034116554327760236,,44411.050969918506,56327.263282148335,0.9299999999999999,False,1.7060878615097367e-05,0.016025315024114088,0.0,0.0,,MTOW_mission:main_route:climb
525,1750.1061670290255,10440.995078694525,246073.58728248932,75819.94402809473,232.07705859742507,131.0499479492007,0.7800000002191247,2,0.5728364820691632,0.034216942492425496,,44413.46593950429,56223.6236112913,0.9300000000000002,False,1.7055074488933303e-05,0.015883695787594354,0.0,0.0,,MTOW_mission:main_route:climb
526,1755.1061670290255,10459.425510687468,247233.82620071148,75815.14953765109,232.01394424738734,130.86273908364808,0.7800000002191247,2,0.5744402974986035,0.03431747930639429,,44416.78842660255,56121.011191499114,0.93,False,1.704932112443121e-05,0.01574221746768865,0.0,0.0,,MTOW_mission:main_route:climb
527,1760.1061670290255,10477.68682624973,248393.75218217957,75810.36541194293,231.95139209260594,130.67741151814712,0.7800000002191247,2,0.5760344513914347,0.034418160891229906,,44421.013954829534,56019.42243780557,0.93,False,1.7043618486001792e-05,0.015600881370990204,0.0,0.0,,MTOW_mission:main_route:climb
528,1765.1061670290255,10495.77932307366,249553.36801033176,75805.59154362374,231.88940156791423,130.49395766005046,0.7800000002191247,2,0.5776188408293604,0.03451902170070543,,44426.187472272046,55918.85376927166,0.93,False,1.7037966537367624e-05,0.015459622324365683,0.0,0.0,,MTOW_mission:main_route:climb
529,1770.1061670290255,10513.703221931662,250712.6764670584,75800.8278258271,231.82797236711346,130.31237075093452,0.7800000002191247,2,0.5791933566623272,0.03462004461458893,,44432.28780812095,55819.30203741743,0.93,False,1.7032365265654124e-05,0.015318464665985713,0.0,0.0,,MTOW_mission:main_route:climb
530,1775.1061670290255,10531.458770523343,251871.68033236274,75796.07415212123,231.76710408727808,130.13264381222558,0.7800000002191247,2,0.5807578927889774,0.03472120791823412,,44439.288012230114,55720.76394896803,0.93,False,1.70268146489646e-05,0.015177440319565767,0.0,0.0,,MTOW_mission:main_route:climb
531,1780.1061670290255,10549.046252230315,253030.38238376004,75791.33041652195,231.7067961986133,129.95476955759224,0.7800000002191247,2,0.5823123470042049,0.034822490035040024,,44447.1614077534,55623.236018457654,0.93,False,1.7021314653629146e-05,0.015036580589568034,0.0,0.0,,MTOW_mission:main_route:climb
532,1785.1061670290255,10566.465985353956,254188.78539567496,75786.59651351033,231.64704804691584,129.77874040188098,0.7800000002191247,2,0.5838566209961007,0.03492386953919874,,44455.88160059931,55526.71457375182,0.93,False,1.7015865234426084e-05,0.014895916155677704,0.0,0.0,,MTOW_mission:main_route:climb
533,1790.1061670290255,10583.718322349185,255346.89213885085,75781.87233804984,231.58785885605687,129.60454847000966,0.7800000002191247,2,0.5853906203401982,0.035025327861645306,,44465.42590790938,55431.19576154564,0.93,False,1.701046633480557e-05,0.014755472466629812,0.0,0.0,,MTOW_mission:main_route:climb
534,1795.1061670290255,10600.803643727557,256504.70537984947,75777.15778560285,231.52922774876856,129.432185659536,0.7800000002191247,2,0.586914254003854,0.03512690048832004,,44475.84016730579,55336.675582294825,0.93,False,1.7005117888783307e-05,0.01461518257320197,0.0,0.0,,MTOW_mission:main_route:climb
535,1800.1061670290255,10617.722251072986,257662.22788212492,75772.4527521436,231.47115411380895,129.26164471942144,0.7800000002191247,2,0.5884274245842398,0.03522858718901204,,44487.125205499586,55243.1504824464,0.93,False,1.6999819854436596e-05,0.014475040682634879,0.0,0.0,,MTOW_mission:main_route:climb
536,1805.1061670290255,10634.474437916597,258819.46240628388,75767.75713411163,231.4136373629425,129.09291853287684,0.7800000002191247,2,0.58993003473113,0.035330364566298476,,44499.25275676928,55150.61696185342,0.93,False,1.6994572191743216e-05,0.014335080225526603,0.0,0.0,,MTOW_mission:main_route:climb
